Unnamed: 0,path,photo,url,identifier,date,language,topleveldomain,category,sentences
2242,/media/ruben/Data Drive/react-data/protest/carlo-batch/3/3_3/html/79be9d18-73fe-4866-bfae-ff66167a1eac.html_http://de.indymedia.org/2009/05/249551.shtml,3.0,http://de.indymedia.org/2009/05/249551.shtml,79be9d18-73fe-4866-bfae-ff66167a1eac,na,de,de.indymedia.org,other,"indymedia ist eine veröffentlichungsplattform, auf der jede und jeder selbstverfasste berichte publizieren kann.||eine überprüfung||der||inhalte und eine redaktionelle bearbeitung der beiträge finden nicht statt.||bei anregungen und||fragen zu diesem artikel wenden||sie sich bitte direkt an die verfasserin oder den verfasser."
2582,/media/ruben/Data Drive/react-data/protest/carlo-batch/60/60_1/html/ade9b648-90ec-41ef-b958-162616432720.html_http://www.indymedia.ie/article/69952?search_text=crisis&userlanguage=ga&save_prefs=true,60.0,http://www.indymedia.ie/article/69952?search_text=crisis&userlanguage=ga&save_prefs=true,ade9b648-90ec-41ef-b958-162616432720,2016-01-01,an,www.indymedia.ie,other,"giuliano giuliani is a leading italian trade unionist whose son carlo was murdered by the italian police during the july 2001 protests in genoa against the g8 summit.||since genoa, giuliano and his wife haidi have become stalwarts of the international anti-globalisation movement, speaking at countless events and protests as well as campaigning for justice for their son.||he will speak at a public meeting organized by g8 mobilise on thursday 26th may in dublin.||four years on from carlo's murder, do you feel any closer to achieving justice for him?||it is very difficult after waiting for four years to even think about achieving justice.||but we are doing everything possible to ensure that the truth be acknowledged.||carlo was killed while he was trying to defend the others and himself from being shot at by the police.||carlo tried to resist: this is the truth.||along with this truth, we also want to find out the exact chain of command on those days, and we want someone to take political responsibility for carlo's murder.||this is absolutely necessary for our country, for democracy, and in particular for all the other young people who are looking for a better world.||how have the police behaved during the investigation?||terribly, no investigation has really been carried out, not even into the most disgraceful and violent behaviour of the police.||after he was hit by a bullet, carlo was kicked while he was lying on the ground and then one policeman broke his forehead with a stone.||this is the behaviour of nazis.||so was what they did at the diaz school or at the bolzaneto barracks or in the streets: torture, extremely violent beatings, both physical and mental.||these facts are unworthy of a civilized society and they cannot remain unpunished.||instead they are trying to cover, to hide and to mix up everything.||some judges are also not doing their jobs, because dismissing a case, like carlo's murder, contributes to the truth being hidden.||“to protest is a right, even more so when the goal is spreading justice and equality”||giuliano giuliani is a leading italian trade unionist whose son carlo was murdered by the italian police during the july 2001 protests in genoa against the g8 summit.||since genoa, giuliano and his wife haidi have become stalwarts of the international anti-globalisation movement, speaking at countless events and protests as well as campaigning for justice for their son.||he will speak at a public meeting organized by g8 mobilise on thursday 26th may in dublin.||four years on from carlo's murder, do you feel any closer to achieving justice for him?||it is very difficult after waiting for four years to even think about achieving justice.||but we are doing everything possible to ensure that the truth be acknowledged.||carlo was killed while he was trying to defend the others and himself from being shot at by the police.||carlo tried to resist: this is the truth.||along with this truth, we also want to find out the exact chain of command on those days, and we want someone to take political responsibility for carlo's murder.||this is absolutely necessary for our country, for democracy, and in particular for all the other young people who are looking for a better world.||how have the police behaved during the investigation?||terribly, no investigation has really been carried out, not even into the most disgraceful and violent behaviour of the police.||after he was hit by a bullet, carlo was kicked while he was lying on the ground and then one policeman broke his forehead with a stone.||this is the behaviour of nazis.||so was what they did at the diaz school or at the bolzaneto barracks or in the streets: torture, extremely violent beatings, both physical and mental.||these facts are unworthy of a civilized society and they cannot remain unpunished.||instead they are trying to cover, to hide and to mix up everything.||some judges are also not doing their jobs, because dismissing a case, like carlo's murder, contributes to the truth being hidden.||what message do you have for those who are thinking of attending the protests against the g8 in scotland this summer?||to protest is a right, even more so when the goal is spreading justice and equality.||in genoa this right was denied.||the state colluded with anyone they could to deny this right.||they colluded with various groups: criminals, fascists, hooligans as well as some dangerously naive people who had deluded themselves into thinking they could defeat capitalism by breaking some shop-windows or setting cars on fire.||these acts, ironically, indirectly profit the insurance companies, a strong aspect of financial globalization!||the strength of the movement will be in its principles and its goals.||it also lies in the movement's ability not to rise to provocation, and to demand that the police do their job with coherence and dignity.||in terms of building the resistance to globalisation, both within italy and internationally, how important do you think genoa 2001 was?||genoa showed the strength of a movement which is united by values: solidarity, a desire for justice, and an economy freed from the ultra-liberal dogma of the market.||these values are capable of forging unity much more effectively than any one ideology.||for this reason, italy's right wing government, with the full support of their allies internationally, tried to stop it, using all the might of violence and repression.||in italy they went further than others might have, because the current right wing government totally lacks all moral values, and they saw in the movement, which was strong and vocal in its support for these values, a serious threat to its power.||do you think berlusconi will be defeated in the coming general election?||if so what hopes do you have for the alternative broad left government?||every local election result over the last two years has been a defeat for berlusconi.||he and his government are in crisis.||apart from the penalty points system and the smoking ban in public areas and on trains, not one of his recent initiatives has had any real support.||the government has only been interested in solving the personal legal problems of berlusconi and in increasing his personal economic power.||italy is in the midst of a very serious economic crisis: we are in full recession.||one family out of every four -especially in the south, but also in some areas of the north- cannot make it until the end of the month.||in the last week of every month even milk sales drop!||millions of workers' contracts are not being renewed, and the government is doing nothing other than making promises to reduce taxation, which will disproportionately favour the rich.||even the employers' organizations and those trade unions involved in national agreements with the government are becoming very critical.||unions are organizing a general strike.||all the conditions are there for berlusconi to be defeated and for the biggest embarrassment of our recent history to be removed from italy.||this is a goal that is shared by the whole centre-left spectrum, which on this point has found a strong unity.||but to rule properly in the interest of the country we need a coherent programme, completely alternative to the one of the right.||this programme still does not exist, and this delay is worrying.||what role do you think radical political parties can have in the social movements?||this is complicated.||the so-called radical coalition could win over 15% in the next general elections in italy, thus potentially making up 1/3 of the opposition.||the coalition is therefore crucial to the victory of the opposition, so it will influence government policy.||the problem is that that the coalition is divided and fragmented into five different parties or groups.||so there are leadership problems, problems of representation, and petty power struggles that sometimes affect the movement and can be the cause of crises that have nothing to do with the values of the movement.||we need to get back to a principled tradition with some real goals such as democracy, social rights and protection for all (especially the most vulnerable), access for all to basic goods, a rejection of ultra-liberalism and a submission of the market to the rights and dignity of the people.||giuliano will be speaking in the atgwu hall at 7.30 pm at a meeting organised by g8 mobilise ireland.||www.freewebs.com/mobiliseireland.||g8 mobilise is supported by the green party, sinn fein, the swp, sp, labour youth, irish anti war movement and others.||for details of transport to the g8 call 0878289243 or e-mail||mobiliseireland@hotmail.com||i interviewed him (helped by a translator) last week."
2620,/media/ruben/Data Drive/react-data/protest/carlo-batch/60/60_2/html/71cb3fdb-b953-4e69-80e0-1187de43d4d7.html_http://www.indymedia.ie/article/77367?author_name=anarchist&userlanguage=ga&save_prefs=true,60.0,http://www.indymedia.ie/article/77367?author_name=anarchist&userlanguage=ga&save_prefs=true,71cb3fdb-b953-4e69-80e0-1187de43d4d7,2016-01-18,an,www.indymedia.ie,other,"to mark the 5th anniversary of the death of carlo giuliani anarchist youth took to the streets last night with stencils and hundreds of stickers to make sure his memory will live on.||carlo giuliani died in a street battle on the streets of genoa on the 20th of july 2001 during a g8 summit.||carlo was shot in the face while attacking a carabinieri jeep which then backed over his lifeless body.||we do not lay any claim to the memory of carlo but chose to remember him as a youth who died in direct confrontation with the forces of the state and afford him the respect he deserves, not as a martyr but as a comrade.||the young carabinieri who murdered carlo was cleared of any charges with the state claiming the bullet deflected off a rock thrown by protestors.||the counter-investigation proves this to be pure fantasy - http://www.piazzacarlogiuliani.org/pillolarossa/index.php||""i tried to help carlo giuliani||but he was already dead.||here is my account."""
2621,/media/ruben/Data Drive/react-data/protest/carlo-batch/60/60_2/html/6b3fe1dd-ee85-49b5-a3fc-bc7cd9633261.html_http://www.indymedia.ie/article/77367?author_name=anarchist&&condense_comments=false,60.0,http://www.indymedia.ie/article/77367?author_name=anarchist&&condense_comments=false,6b3fe1dd-ee85-49b5-a3fc-bc7cd9633261,2019-07-14,an,www.indymedia.ie,other,"to mark the 5th anniversary of the death of carlo giuliani anarchist youth took to the streets last night with stencils and hundreds of stickers to make sure his memory will live on.||carlo giuliani died in a street battle on the streets of genoa on the 20th of july 2001 during a g8 summit.||carlo was shot in the face while attacking a carabinieri jeep which then backed over his lifeless body.||we do not lay any claim to the memory of carlo but chose to remember him as a youth who died in direct confrontation with the forces of the state and afford him the respect he deserves, not as a martyr but as a comrade.||the young carabinieri who murdered carlo was cleared of any charges with the state claiming the bullet deflected off a rock thrown by protestors.||the counter-investigation proves this to be pure fantasy - http://www.piazzacarlogiuliani.org/pillolarossa/index.php||""i tried to help carlo giuliani||but he was already dead.||here is my account."""
2629,/media/ruben/Data Drive/react-data/protest/carlo-batch/60/60_2/html/93b94ff1-3a82-4e92-8e27-c27ebf406397.html_https://actforfree.nostate.net/.indymedia.org.uk/?paged=367,60.0,https://actforfree.nostate.net/.indymedia.org.uk/?paged=367,93b94ff1-3a82-4e92-8e27-c27ebf406397,2010-08-25,it,actforfree.nostate.net,blog,"switzerland struck capital punishment from its criminal statutes in 1942.||the last civil execution took place in 1940.||a zurich man was executed for a triple murder.||it was allowed under military law until 1992, for example, for murder or treason in times of war.||in the second world war, 17 executions by shooting took place, with the last military execution in 1944.||an attempt in 1985 to reinstate capital punishment for drug dealers failed as it did not gather enough signatures.||the latest attempt, a people’s initiative to restore capital punishment for murders involving sexual violence, was withdrawn, it emerged on august 25.||two-thirds of united nations member states have already abolished, or are in the process of abolishing, capital punishment.||another 25 countries continued executions in 2009; of these, 95 per cent took place in china, iran, the united states, saudi arabia and pakistan.||according to amnesty international, at least 2,390 executions were carried out in 2008 in 25 countries.||but the actual number is believed to be much higher.||china announced this week that it is considering dropping capital punishment for economic crimes. ||international rights groups have criticised china for its heavy use of the death penalty, saying it is excessive.||switzerland struck capital punishment from its criminal statutes in 1942.||the last civil execution took place in 1940.||a zurich man was executed for a triple murder.||it was allowed under military law until 1992, for example, for murder or treason in times of war.||in the second world war, 17 executions by shooting took place, with the last military execution in 1944.||an attempt in 1985 to reinstate capital punishment for drug dealers failed as it did not gather enough signatures.||the latest attempt, a people’s initiative to restore capital punishment for murders involving sexual violence, was withdrawn, it emerged on august 25.||two-thirds of united nations member states have already abolished, or are in the process of abolishing, capital punishment.||another 25 countries continued executions in 2009; of these, 95 per cent took place in china, iran, the united states, saudi arabia and pakistan.||according to amnesty international, at least 2,390 executions were carried out in 2008 in 25 countries.||but the actual number is believed to be much higher.||china announced this week that it is considering dropping capital punishment for economic crimes. ||international rights groups have criticised china for its heavy use of the death penalty, saying it is excessive."
2685,/media/ruben/Data Drive/react-data/protest/carlo-batch/60/60_2/html/6572b964-c865-4787-9a15-29dba565f1b8.html_http://www.indymedia.ie/article/77367,60.0,http://www.indymedia.ie/article/77367,6572b964-c865-4787-9a15-29dba565f1b8,2019-07-14,da,www.indymedia.ie,other,"to mark the 5th anniversary of the death of carlo giuliani anarchist youth took to the streets last night with stencils and hundreds of stickers to make sure his memory will live on.||carlo giuliani died in a street battle on the streets of genoa on the 20th of july 2001 during a g8 summit.||carlo was shot in the face while attacking a carabinieri jeep which then backed over his lifeless body.||we do not lay any claim to the memory of carlo but chose to remember him as a youth who died in direct confrontation with the forces of the state and afford him the respect he deserves, not as a martyr but as a comrade.||the young carabinieri who murdered carlo was cleared of any charges with the state claiming the bullet deflected off a rock thrown by protestors.||the counter-investigation proves this to be pure fantasy - http://www.piazzacarlogiuliani.org/pillolarossa/index.php||""i tried to help carlo giuliani||but he was already dead.||here is my account."""
2695,/media/ruben/Data Drive/react-data/protest/carlo-batch/60/60_2/html/00ee9039-8245-4184-9d68-366e50249e7e.html_http://www.indymedia.ie/article/77367?author_name=anarchist&userlanguage=en&save_prefs=true,60.0,http://www.indymedia.ie/article/77367?author_name=anarchist&userlanguage=en&save_prefs=true,00ee9039-8245-4184-9d68-366e50249e7e,2019-07-14,an,www.indymedia.ie,other,"to mark the 5th anniversary of the death of carlo giuliani anarchist youth took to the streets last night with stencils and hundreds of stickers to make sure his memory will live on.||carlo giuliani died in a street battle on the streets of genoa on the 20th of july 2001 during a g8 summit.||carlo was shot in the face while attacking a carabinieri jeep which then backed over his lifeless body.||we do not lay any claim to the memory of carlo but chose to remember him as a youth who died in direct confrontation with the forces of the state and afford him the respect he deserves, not as a martyr but as a comrade.||the young carabinieri who murdered carlo was cleared of any charges with the state claiming the bullet deflected off a rock thrown by protestors.||the counter-investigation proves this to be pure fantasy - http://www.piazzacarlogiuliani.org/pillolarossa/index.php||""i tried to help carlo giuliani||but he was already dead.||here is my account."""
2711,/media/ruben/Data Drive/react-data/protest/carlo-batch/60/60_2/html/5dc39bc4-1a77-4854-b9b5-8ee0feecf85c.html_https://athens.indymedia.org/post/1060481/,60.0,https://athens.indymedia.org/post/1060481/,5dc39bc4-1a77-4854-b9b5-8ee0feecf85c,2009-07-20,el,athens.indymedia.org,news,"από assalti frontali - rotta indipendente||20/07/2009 10:43 μμ.||από καρλεττο 21/07/2009||10:09 πμ.||ο καρλο τζιουλιανι,οχι επειδη πεθανε,||ηταν ενας ωραιος νεος||με αρετη και τολμη,λατινος ποιητης και αγωνιστης.||η αδελφη της||μανας του αν θυμαμαι καλα μαρια ελενα αντζελονι  συμμετειχε||ενεργα στον||αγωνα κατα της δικτακτοριας στην ελλαδα.||μαζι||με ενα κυπριο φοιτητη στην||ιταλια αποφασισαν||να βαλουν||μια βομβα στην αμερικανικη πρεσβεια στην αθηνα.||τοποθετησαν τη βομβα στο αμαξι και οταν αυτο θα συγκρουοταν με την πρεσβεια||θα ανατιναζοταν,δυστυχως αυτη εσκασε την ωρα που την πηγαιναν||με αποτελεσμα να||σκοτωθουν και οι 2 τους.||τραγικη ειρωνια.||ο καρλο γνωριζε την ιστορια αυτη καλα και μαλιστα ειχε ερθει αθηνα για να||μαθει απο κοντα ο||ιδιος απο φιλους της θειας του περισσοτερα.||ο||καρλο τζιουλιανι ενιωθε σε πολλα θεματα ελληνας||με την εννοια την σωστη της αρετης και τολμης και συνειδητα.||ακομα και οι||εφημεριδες των||κομμουνιστων οπως||και||ολες οι||αλλες μιλαγαν για ενα||νεκρο πρεζακια που ζουσε στα τρενα.||ξεφτιλααααα!!!!οι συντροφοι τους οποιους||ο||καρλο θελησε||να||προστατεψει||φροντισαν να ξεφτιλισουν τη μνημη||του με σημαιες της roma ποδοσφαιρου στο φερετρο του,να||λενε στον||κοσμο||οτι κερδησαμε και οτι τζ8 δεν θα ξαναγινοταν..||το τζιπ δεν επαιρνε μπρος και πηρε μετα την δολοφονια τζουλιανι..||παραξενο εε;;δεν ξεχνω ημουν||και εγω εκει στην πιατσα αλιμοντα!||η διαφορα γρηγοροπουλος και||τζουλιανι ειναι οτι τον||αλεξη τον σκοτωσε ενας βλακς||αστυνομικος||με την κλασσικη βλαχικη νεοελληνικη||νοοτροπια του ξερεις ποιος ειμαι εγω.τον καρλο τον δολοφονησε το κρατος και οι||μυστικες υπηρεσιες||ντιγκος σε μια επιχειρηση εκτονοσης την καταστασης.||να||τους θυμομαστε και τους δυο.||τον||αλεξη τον θυμαστε επειδη ηταν ελληνας;;ευχαριστω.||εμπρος με αρετη και τολμη!||to μέγιστο μέγεθος||των αρχείων είναι 16μβ.||επιτρέπονται όλες||οι γνωστές καταλήξεις αρχείων εικόνας,ήχου,||βίντεο. ||προσοχη!||για να υπάρχει η δυνατότα embed||ενός video πρέπει να είναι της||μορφής mp4 ή||ogg.||νέο!||επιλέξτε ποιά εικόνα θα απεικονίζεται στην αρχή του σχόλιου."
2723,/media/ruben/Data Drive/react-data/protest/carlo-batch/60/60_2/html/a739fd22-3047-4a7a-95de-6bd519208075.html_https://athens.indymedia.org/post/1060575/,60.0,https://athens.indymedia.org/post/1060575/,a739fd22-3047-4a7a-95de-6bd519208075,2009-07-20,el,athens.indymedia.org,news,"από antipolice 20/07/2009||10:22 πμ.||από τους||20/07/2009 2:10 μμ.||οπως||τους  ||βολευει τα ειπαν και||αθωοθηκε το||γουρουνι.δεν υπαρχει καποιος||να||τον φαει τον||πουστη?μια ασχετη ερωτηση||ρε παιδια, την ταινια στο μπρατσο γιατι την φοραγε?     ||ο καρλο||ζει εσεις ειστε νεκροι..||από achmed the dead terrorist 20/07/2009 2:26 μμ.||ο carlos ήταν ένας||απο μας!||από πάνος193 20/07/2009 3:30||μμ.||(γράφτηκε για τον κάρλο τζουλιάνι, εν θερμώ,||και οι πληροφορίες που υπήρχαν εκείνη τη στιγμή, ήταν ότι επρόκειτο για έναν ισπανό, 20 ετών)"
2730,/media/ruben/Data Drive/react-data/protest/carlo-batch/60/60_2/html/dbd011c2-413e-45ca-b356-253c1c5c861c.html_https://athens.indymedia.org/topics/47/,60.0,https://athens.indymedia.org/topics/47/,dbd011c2-413e-45ca-b356-253c1c5c861c,2020-04-24,el,athens.indymedia.org,news,θα χρειαστουν περιπου 5 λεπτα για να κατεβουν ολες οι φωτογραφιες.||τα thumbnails αποτελουν λινκ στην μεγαλη φωτογραφια αλλα οχι και στο αρθρο που δημοσιευτηκε.||η προσπαθεια για ομαδοποιηση ειναι υποκειμενικη και μπορει να περιεχει και||καποια λαθη.||global imc network
3255,/media/ruben/Data Drive/react-data/protest/carlo-batch/7/7_3/html/3b886d31-b73e-4b53-a4fc-cde8683d219b.html_https://athens.indymedia.org/post/710527/,7.0,https://athens.indymedia.org/post/710527/,3b886d31-b73e-4b53-a4fc-cde8683d219b,2007-05-31,el,athens.indymedia.org,news,"εικόνες: leave this field blank to prove your humanity||to μέγιστο μέγεθος||των αρχείων είναι 16μβ.||επιτρέπονται όλες||οι γνωστές καταλήξεις αρχείων εικόνας,ήχου,||βίντεο. ||προσοχη!||για να υπάρχει η δυνατότα embed||ενός video πρέπει να είναι της||μορφής mp4 ή||ogg.||νέο!||επιλέξτε ποιά εικόνα θα απεικονίζεται στην αρχή του σχόλιου.||αρχεία:||πρώτη23/04/2020, 19:5423/04/2020, 15:4923/04/2020, 13:3723/04/2020, 12:00||21/04/2020, 19:3017/04/2020, 19:4423/04/2020, 16:0917/04/2020, 16:3522/04/2020, 16:5316/04/2020, 13:3715/06/2019, 12:41||όλα τα περιεχόμενα αυτού του δικτυακού τόπου είναι ελεύθερα προς αντιγραφή, διανομή, προβολή και μεταποίηση, αρκεί να συνεχίσουν να διατίθενται, αυτά και τα παράγωγα έργα που πιθανώς προκύψουν, εξίσου ελεύθερα,||υπό τους όρους της άδειας χρήσης creative commons attribution-sharealike 4.0||international license||global imc network"
3372,/media/ruben/Data Drive/react-data/protest/carlo-batch/7/7_3/html/ac75840c-ba8b-4ce1-aad6-424e7a93d538.html_https://de.indymedia.org/2011/03/303294.shtml,7.0,https://de.indymedia.org/2011/03/303294.shtml,ac75840c-ba8b-4ce1-aad6-424e7a93d538,na,de,de.indymedia.org,other,"the global horror picture show||24.03.2011 19:01 themen: g8 repression weltweit||""keine verletzung der menschenrechte"" beim g8 in genua 2001.||mit 13||ja-||und vier nein-stimmen hat die ""grande chambre"" - die ""große kammer"" des europäischen gerichtshofs||für menschenrechte||(egmr)||dem als||todesschützen geltenden mario placanica und||italien einen freispruch erteilt.||die eltern und die schwester von carlo giuliani, der 2001||im kontext einer revolte gegen die repression der||proteste gegen den g8 gipfel jenen jahres in genua erschossen wurde, waren nach dem erstinstanzlichen urteil des egmr in berufung gegangen.||sie hatten sich||an den egmr gewendet, weil es in italien durch die einstellung des verfahrens nie||zu einem prozess wegen der tötung ihres sohnes und bruder gekommen war.||nach auffassung des gerichtes sei ""||der rückgriff auf ein potenziell mörderisches||verteidigungsmittel wie es bei schüssen aus einer||feuerwaffe der fall ist"" durch den als||todesschützen geltenden mario placanica - ein damals 22-jähriger||angehöriger der italienischen carabinieri - ""gerechtfertigt"" gewesen.||der heute nicht mehr i||m||dienst der italienischen sicherheitsapparate stehende carabiniere habe ""||i||m guten glauben gehandelt, dass sein leben und||das leben seiner||kollegen im angesicht des angriffs||bedroht seien"".||zum zeitpunkt seiner tötung war||carlo||giuliani im begriff, einen feuerlöscher zu werfen, den er unmittelbar zuvor vom straßengrund aufgelesen hatte.||es ist dokumentiert, dass er dies offenbar deshalb tat, weil||er aus dem||heck des jeeps, aus dem dann die schüsse fielen, eine auf revoltierende demonstranten, die in der umgebung standen gerichtete pistole||hervor lugen sah.||der jeep selbst war zu dem zeitpunkt umgeben von einigen personen, die auf verschiedene||weise auf das||fahrzeug einschlugen umgeben.||einer von ihnen wurde in einem verfahren gegen insgesamt 25||, mit jeweils unterschiedlichen vorwürfen konfrontierten||demonstranten aus jenen tagen bereits in zweiter instanz zu||10 jahren und||9 monaten haft verurteilt.||das gericht bescheinigte den demonstranten, die sich in den stunden, die dem tod carlo giulianis vorausgingen heftige auseinandersetzungen mit||den polizeikräften lieferten allerdings, dass es sich bei ihrem aufbegehren tatsächlich um eine||revolte gegen ein illegitimes und extrem gewalttätiges vorgehen||der||ordnungskräfte gehandelt hatte, was in etwa 10||fällen zu erheblichen||minderungen der strafmaße führte.||zahlreiche bilddokumente zeigen darüber hinaus, wie die pistole, die carlo giuliani veranlasste, etwas gegen die von ihr aus||für die||demonstranten ausgehende bedrohung zu unternehmen||, auf mannshöhe gegen die gesamte sich auf dem platz aufhaltende gerichtet war.||ein präsentieren der waffe seitens||des carabiniere zu einem etwaigen zweck der||abschreckung bleibt nicht erkennbar.||das gericht in strasbourg ist jedoch der meinung, dass ""klar hervorgeht, dass er warnhandlungen vorgenommen hatte,||in dem er seine waffe gut sichtbar hielt und dass||er||nur||im angesicht des angriffs feuerte"".||gemeint ist freilich die nie vollzogene geste carlo giulianis, der getroffen wurde, als den feuerlöscher noch in den händen hielt.||wenn im falle des carabiniere, der geschossen haben soll, das zuvor in der ersten instanz gesprochene urteil schlicht bestätigt wurde, so wurde das vorherige urteil gegen den italienischen staat durch das heutige, endgültige urteil aufgehoben.||dies geht aus mehreren medienberichten hervor.||am 25.||august 2009||war das egmr zum schluss gekommen,||dass zweifel bestünden, ob der italienische staat die durchführung einschlägiger ermittlungen wirklich mit der gebotenen||gründlichkeit gewährleistet habe.||die angehörigen carlo giulianis hatten einen hierzu umfangreichen faktenkatalog zusammengetragen.||dieser beginnt mit zahlreichen dubiosen||vorgängen bereits||ab dem zeitpunkt der||""sicherung"" des tatorts durch polizeikräfte unmittelbar nach den ereignissen||und mit den äußerst dubiosen||umständen, unter denen die obduktion der leiche carlo giulianis stattfand.||die ergebnisse der obduktion stellten sich laut||egmr-urteil vom 25.08.2009 als ""oberflächlich"" heraus, das gericht hatte unter anderem bemängelt , dass die angehörigen nur||drei stunden vor||der||untersuchung der leiche davon in kenntnis gesetzt wurden, was sie daran hinderte, die beteiligung eines unabhängigen experten zu beantragen.||ebenfalls hatte das egmr die freigabe der||leiche zur verbrennung vor dem bekannt werden der obduktionsergebnisse bemängelt.||diese erfolgte bereits am 23.||juli 2001, obwohl den obduktionsgutachtern zur vorlage ihrer erkenntnisse 60 tage zeit eingeräumt worden waren.||die leiche wurde also binnen 24 stunden zu asche gemacht - carlo giuliani war erst am 21.||des selben||monats um 17 uhr 23 erschossen worden.||in der von den angehörigen carlo giulianis dokumentierte abfolge von verdunkelungs-, manipulations- und||vertuschungsversuchen||und||-manövern||stellt auch die||darlegung eklatanter ungereimtheiten in den gutachterberichten dar.||wenn es in||italien nie zu einem gerichtsverfahren wegen der erschießung carlo giulianis kam, so deshalb,||weil das untersuchungsgericht eine der abenteuerlichsten bis||dahin von gutachtern präsentierten theorien gelten ließ, nach der ein fliegender putzbrocken den schuss erst habe tödlich werden lassen, weil dieser mit dem||brocken zusammengetroffen||und||so von einer angeblich in||die luft gerichteten||bahn mitten ins gesicht carlo giulianis umgelenkt worden sei.||die entscheidung der angehörigen carlo giulianis, wegen den||umständen der||einstellung||des verfahrens wegen der tötung ihres sohnes und bruders in strasbourg zu klagen kam genau in folge dessen.||wie es nun scheint, hat das egmr auch von den in erster instanz zumindest in form von bedenken||festgestellten zweifel||abgesehen||und||so neben dem||todesschützen auch dem italienischen||staat eine umfassend weiße weste zugesprochen.||die angehörigen carlo giulianis werden ihren nunmehr zehnjährigen||kampf um eine gerichtliche verhandlung aller||voraussicht nach||im rahmen eines zivilverfahrens fortsetzen.||der zivilrechtliche weg stellt dabei die letzte ihnen verbliebene möglichkeit der||ergründung des wahren hergangs der||tötung ihres sohnes und||bruders||i||m institutionellen rahmen - einschließlich dessen, was mit ihm nach seiner erschießung getan wurde, darunter die zufügung einer verletzung an der||stirn mit einem stein||, zu der es nachweislich erst dann kam, als||der tatort bereits polizeilich gesichert war.||wohl im zuge dessen hatte ein beamter am platz seinerzeit einen||versuch der verfolgung eines demonstranten ausgelöst, dem er, vehement anklagend auf ihn zeigend zugerufen hatte: ""||du bist es gewesen!||du!||mit deinem stein!"".||die angehörigen haben ihre absicht bereits bestätigt||und||ihre motive bekräftigt.||auch haben sie klar gestellt, dass es ihnen dabei keineswegs darum geht,||beim beschreiten des zivilrechtlichen weges den||todesschützen im sinne einer schadensersatzleistung zu behelligen.||das heutige egmr-urteil fällt an einem tag, an dem in italien ein verfahren gegen verschiedene der beteiligung am grausamen||tod eines||im oktober 2009 wegen drogenbesitzes verhafteten jungen mannes eröffnet wird.||in den jahren nach dem tod carlo giulianis ist es gleich zu mehreren, furchtbaren todesfällen durch gewalt gegen menschen gekommen, die sich in||der obhut der||ordnungskräfte bzw.||des vollzugsapparates befanden.||auch wurde kürzlich publik, dass sich die||benutzung von scharfen waffen auf mannshöhe durch angehörige der||ordnungskräfte bei massenhaften und scharfen protesten in rom am vergangenen 14.||dezember belegen lässt.||dass der italienische||innenminister im vorfeld die möglichkeit angemahnt hatte, dass es tote geben könnte, ist belegt.||die gleiche aussage war auch seinerzeit in genua gefallen.||schon damals wurde von kritischen beobachtern auf das gefährliche gewicht, das derlei aussagen bei den||beamten||im einsatz haben hingewiesen.||mehrere kritische stimmen haben||im laufe der jahre darauf hingewiesen, dass man aufgrund des ausgangs der meisten gerichtlichen auseinandersetzungen in zusammenhang||mit dem||g8 gipfel in genua||davon ausgehen darf, dass sich etliche||beamte durch manches urteil ermutigt sehen, selbst bei begehung schlimmster straftaten und amtsmissbrauchsakte||fest mit dem absolutem schutz der institutionen rechnen.||den konsequentesten kampf gegen diese tendenzen führten in italien die angehörigen der todesopfer der letzten jahre.||teilweise vermochten diese es dabei, wenigstens in ansätzen den mantel der gesellschaftlichen verdrängung einzureißen.||auch kam es gelegentlich||zu einigen schuldsprüchen gekommen, was ganz vordergründig nur durch ihre hartnäckigkeit geschah, wenn auch in den meisten||fällen kein||angehöriger des polizei-||und vollzugsapparates||tatsächlich eine haftstrafe verbüßen musste.||zu den jüngsten||verurteilungen ohne konkrete folgen eines||staatsbeamten in zusammenhang||mit dem||g8 gipfel 2001||gehört wiederum jenes,||das im vergangenen jahr gegen den damaligen polizeichef gianni de gennaro gesprochen wurde, der wegen anstiftung zur falschaussage||im verfahren wegen der illegalen durchsuchung einer genuesischen schule in der gipfelgegner übernachteten, bei der||dutzende brutal misshandelt und vier personen lebensgefährlich verletzt wurden.||de gennaro wurde||zu einem jahr und vier monaten verurteilt,||amtiert ungeachtet dessen weiter als derzeitiger chef der italienischen geheimdienstzentrale dis.||indymedia ist eine veröffentlichungsplattform, auf der jede und jeder selbstverfasste berichte publizieren kann.||eine überprüfung||der||inhalte und eine redaktionelle bearbeitung der beiträge finden nicht statt.||bei anregungen und||fragen zu diesem artikel wenden||sie sich bitte direkt an die verfasserin oder den verfasser."
